,연도,시도,월,사용량
849,2011,충청북도,5,1626675
850,2012,강원도,5,1230593
851,2012,경기도,5,7590572
852,2012,경상남도,5,2541447
853,2012,경상북도,5,3695830
854,2012,광주광역시,5,626117
855,2012,대구광역시,5,1135952
856,2012,대전광역시,5,689589
857,2012,부산광역시,5,1588494
858,2012,서울특별시,5,3483656
859,2012,세종특별자치시,5,0
860,2012,울산광역시,5,2437236
861,2012,인천광역시,5,1757729
862,2012,전라남도,5,2247817
863,2012,전라북도,5,1733219
864,2012,제주특별자치도,5,293722
865,2012,충청남도,5,3633802
866,2012,충청북도,5,1689926
867,2013,강원도,5,1281395
868,2013,경기도,5,7916514
869,2013,경상남도,5,2624201
870,2013,경상북도,5,3696496
871,2013,광주광역시,5,637641
872,2013,대구광역시,5,1166224
873,2013,대전광역시,5,706844
874,2013,부산광역시,5,1569179
875,2013,서울특별시,5,3439856
876,2013,세종특별자치시,5,182642
877,2013,울산광역시,5,2470095
878,2013,인천광역시,5,1767068
879,2013,전라남도,5,2563413
880,2013,전라북도,5,1773454
881,2013,제주특별자치도,5,315090
882,2013,충청남도,5,3659904
883,2013,충청북도,5,1689801
884,2014,강원도,5,1222477
885,2014,경기도,5,7798652
886,2014,경상남도,5,2590845
887,2014,경상북도,5,3727121
888,2014,광주광역시,5,623437
889,2014,대구광역시,5,1143206
890,2014,대전광역시,5,690037
891,2014,부산광역시,5,1552138
892,2014,서울특별시,5,3305028
893,2014,세종특별자치시,5,189968
894,2014,울산광역시,5,2487662
895,2014,인천광역시,5,1733900
896,2014,전라남도,5,2614251
897,2014,전라북도,5,1794560
898,2014,제주특별자치도,5,332179
899,2014,충청남도,5,3820255
900,2014,충청북도,5,1751911
901,2015,강원도,5,1265816
902,2015,경기도,5,7993045
903,2015,경상남도,5,2632161
904,2015,경상북도,5,3668209
905,2015,광주광역시,5,628402
906,2015,대구광역시,5,1149079
907,2015,대전광역시,5,698243
908,2015,부산광역시,5,1554462
909,2015,서울특별시,5,3324249
910,2015,세종특별자치시,5,201272
911,2015,울산광역시,5,2523196
912,2015,인천광역시,5,1796751
913,2015,전라남도,5,2777120
914,2015,전라북도,5,1794605
915,2015,제주특별자치도,5,344375
916,2015,충청남도,5,3725601
917,2015,충청북도,5,1799404
918,2016,강원도,5,1263447
919,2016,경기도,5,8135623
920,2016,경상남도,5,2638097
921,2016,경상북도,5,3605061
922,2016,광주광역시,5,630983
923,2016,대구광역시,5,1143952
924,2016,대전광역시,5,705223
925,2016,부산광역시,5,1558585
926,2016,서울특별시,5,3340823
927,2016,세종특별자치시,5,211516
928,2016,울산광역시,5,2653567
929,2016,인천광역시,5,1844211
930,2016,전라남도,5,2681434
931,2016,전라북도,5,1777979
932,2016,제주특별자치도,5,355822
933,2016,충청남도,5,3822073
934,2016,충청북도,5,1867194
935,2017,강원도,5,1260135
936,2017,경기도,5,8531719
937,2017,경상남도,5,2587207
938,2017,경상북도,5,3553235
939,2017,광주광역시,5,634699
940,2017,대구광역시,5,1147637
941,2017,대전광역시,5,700348
942,2017,부산광역시,5,1584172
943,2017,서울특별시,5,3290791
944,2017,세종특별자치시,5,221324
945,2017,울산광역시,5,2593991
946,2017,인천광역시,5,1867276
947,2017,전라남도,5,2706545
948,2017,전라북도,5,1793382
949,2017,제주특별자치도,5,373246
950,2017,충청남도,5,3974477
951,2017,충청북도,5,1923713
952,2018,강원도,5,1262858
953,2018,경기도,5,9270783
954,2018,경상남도,5,2664333
955,2018,경상북도,5,3735654
956,2018,광주광역시,5,648945
957,2018,대구광역시,5,1176277
958,2018,대전광역시,5,719715
959,2018,부산광역시,5,1594722
960,2018,서울특별시,5,3366946
961,2018,세종특별자치시,5,235345
962,2018,울산광역시,5,2753446
963,2018,인천광역시,5,1865680
964,2018,전라남도,5,2838286
965,2018,전라북도,5,1831040
966,2018,제주특별자치도,5,395955
967,2018,충청남도,5,4128141
968,2018,충청북도,5,2042345
969,2019,강원도,5,1267172
970,2019,경기도,5,9416781
971,2019,경상남도,5,2664244
972,2019,경상북도,5,3611013
973,2019,광주광역시,5,653102
974,2019,대구광역시,5,1170519
975,2019,대전광역시,5,707813
976,2019,부산광역시,5,1596068
977,2019,서울특별시,5,3419987
978,2019,세종특별자치시,5,250008
979,2019,울산광역시,5,2794295
980,2019,인천광역시,5,1912787
981,2019,전라남도,5,2622310
982,2019,전라북도,5,1788362
983,2019,제주특별자치도,5,413147
984,2019,충청남도,5,4294717
985,2019,충청북도,5,2125680
986,2020,강원도,5,1225449
987,2020,경기도,5,9306590
988,2020,경상남도,5,2446865
989,2020,경상북도,5,3077453
990,2020,광주광역시,5,610865
991,2020,대구광역시,5,1044272
992,2020,대전광역시,5,685457
993,2020,부산광역시,5,1510099
994,2020,서울특별시,5,3295839
995,2020,세종특별자치시,5,252302
996,2020,울산광역시,5,2684999
997,2020,인천광역시,5,1801113
998,2020,전라남도,5,2435207
999,2020,전라북도,5,1547439
1000,2020,제주특별자치도,5,408575
1001,2020,충청남도,5,3920034
1002,2020,충청북도,5,2075063
1003,2021,강원도,5,1291702
1004,2021,경기도,5,10024930
1005,2021,경상남도,5,2712794
1006,2021,경상북도,5,3600524
1007,2021,광주광역시,5,659751
1008,2021,대구광역시,5,1153415
1009,2021,대전광역시,5,708974
1010,2021,부산광역시,5,1572221
1011,2021,서울특별시,5,3324763
1012,2021,세종특별자치시,5,275185
1013,2021,울산광역시,5,2682797
1014,2021,인천광역시,5,1904260
1015,2021,전라남도,5,2722103
1016,2021,전라북도,5,1667691
1017,2021,제주특별자치도,5,430958
1018,2021,충청남도,5,3877528
1019,2021,충청북도,5,2232679
1020,2010,강원도,6,1114450
1021,2010,경기도,6,7152029
1022,2010,경상남도,6,2429359
1023,2010,경상북도,6,3301601
1024,2010,광주광역시,6,605548
1025,2010,대구광역시,6,1119186
1026,2010,대전광역시,6,684218
1027,2010,부산광역시,6,1560178
1028,2010,서울특별시,6,3729030
1029,2010,세종특별자치시,6,0
1030,2010,울산광역시,6,2165892
1031,2010,인천광역시,6,1728906
1032,2010,전라남도,6,1920409
1033,2010,전라북도,6,1488035
1034,2010,제주특별자치도,6,271052
1035,2010,충청남도,6,3038587
1036,2010,충청북도,6,1516139
1037,2011,강원도,6,1184828
1038,2011,경기도,6,7452141
1039,2011,경상남도,6,2584721
1040,2011,경상북도,6,3545546
1041,2011,광주광역시,6,626417
1042,2011,대구광역시,6,1163368
1043,2011,대전광역시,6,710217
1044,2011,부산광역시,6,1613264
1045,2011,서울특별시,6,3713716
1046,2011,세종특별자치시,6,0
1047,2011,울산광역시,6,2370675
1048,2011,인천광역시,6,1753742
1049,2011,전라남도,6,2040887
1050,2011,전라북도,6,1659628
1051,2011,제주특별자치도,6,281724
1052,2011,충청남도,6,3437236
1053,2011,충청북도,6,1609118
1054,2012,강원도,6,1186370
1055,2012,경기도,6,7684878
1056,2012,경상남도,6,2561147
1057,2012,경상북도,6,3634860
1058,2012,광주광역시,6,628135
1059,2012,대구광역시,6,1160770
1060,2012,대전광역시,6,711321
1061,2012,부산광역시,6,1559207
1062,2012,서울특별시,6,3736558
1063,2012,세종특별자치시,6,0
1064,2012,울산광역시,6,2394246
1065,2012,인천광역시,6,1779877
1066,2012,전라남도,6,2295154
1067,2012,전라북도,6,1709387
1068,2012,제주특별자치도,6,295263
1069,2012,충청남도,6,3566114
1070,2012,충청북도,6,1693624
1071,2013,강원도,6,1179135
1072,2013,경기도,6,7896863
1073,2013,경상남도,6,2559834
1074,2013,경상북도,6,3651788
1075,2013,광주광역시,6,654744
1076,2013,대구광역시,6,1175504
1077,2013,대전광역시,6,726457
1078,2013,부산광역시,6,1580862
1079,2013,서울특별시,6,3706936
1080,2013,세종특별자치시,6,184294
1081,2013,울산광역시,6,2489278
1082,2013,인천광역시,6,1784636
1083,2013,전라남도,6,2481465
1084,2013,전라북도,6,1719435
1085,2013,제주특별자치도,6,305151
1086,2013,충청남도,6,3581215
1087,2013,충청북도,6,1688244
1088,2014,강원도,6,1164699
1089,2014,경기도,6,7996787
1090,2014,경상남도,6,2590503
1091,2014,경상북도,6,3731382
1092,2014,광주광역시,6,651234
1093,2014,대구광역시,6,1182480
1094,2014,대전광역시,6,725186
1095,2014,부산광역시,6,1572826
1096,2014,서울특별시,6,3649218
1097,2014,세종특별자치시,6,191639
1098,2014,울산광역시,6,2446502
1099,2014,인천광역시,6,1804931
1100,2014,전라남도,6,2471884
1101,2014,전라북도,6,1783912
1102,2014,제주특별자치도,6,324320
1103,2014,충청남도,6,3809582
1104,2014,충청북도,6,1745149
1105,2015,강원도,6,1219754
1106,2015,경기도,6,8187214
1107,2015,경상남도,6,2629378
1108,2015,경상북도,6,3678558
1109,2015,광주광역시,6,645195
1110,2015,대구광역시,6,1203042
1111,2015,대전광역시,6,735488
1112,2015,부산광역시,6,1579057
1113,2015,서울특별시,6,3637371
1114,2015,세종특별자치시,6,209733
1115,2015,울산광역시,6,2490860
1116,2015,인천광역시,6,1856934
1117,2015,전라남도,6,2546452
1118,2015,전라북도,6,1739397
1119,2015,제주특별자치도,6,333424
1120,2015,충청남도,6,3813925
1121,2015,충청북도,6,1824828
1122,2016,강원도,6,1213047
1123,2016,경기도,6,8507386
1124,2016,경상남도,6,2657835
1125,2016,경상북도,6,4161055
1126,2016,광주광역시,6,675463
1127,2016,대구광역시,6,1210881
1128,2016,대전광역시,6,751192
1129,2016,부산광역시,6,1604274
1130,2016,서울특별시,6,3715673
1131,2016,세종특별자치시,6,225970
1132,2016,울산광역시,6,2659735
1133,2016,인천광역시,6,1901027
1134,2016,전라남도,6,2605076
1135,2016,전라북도,6,1732744
1136,2016,제주특별자치도,6,354638
1137,2016,충청남도,6,3789423
1138,2016,충청북도,6,1902687
1139,2017,강원도,6,1228374
1140,2017,경기도,6,8873250
1141,2017,경상남도,6,2683615
1142,2017,경상북도,6,3592872
1143,2017,광주광역시,6,677388
1144,2017,대구광역시,6,1218416
1145,2017,대전광역시,6,741221
1146,2017,부산광역시,6,1646150
1147,2017,서울특별시,6,3621612
1148,2017,세종특별자치시,6,232819
1149,2017,울산광역시,6,2520793
1150,2017,인천광역시,6,1938030
1151,2017,전라남도,6,2615730
1152,2017,전라북도,6,1770289
1153,2017,제주특별자치도,6,373510
1154,2017,충청남도,6,4000824
1155,2017,충청북도,6,1937770
1156,2018,강원도,6,1250381
1157,2018,경기도,6,9487505
1158,2018,경상남도,6,2694747
1159,2018,경상북도,6,3584216
1160,2018,광주광역시,6,688052
1161,2018,대구광역시,6,1232515
1162,2018,대전광역시,6,758538
1163,2018,부산광역시,6,1647154
1164,2018,서울특별시,6,3686242
1165,2018,세종특별자치시,6,242180
1166,2018,울산광역시,6,2778506
1167,2018,인천광역시,6,1981285
1168,2018,전라남도,6,2646151
1169,2018,전라북도,6,1810635
1170,2018,제주특별자치도,6,396634
1171,2018,충청남도,6,4102184
1172,2018,충청북도,6,2058719
1173,2019,강원도,6,1211985
1174,2019,경기도,6,9505754
1175,2019,경상남도,6,2637434
1176,2019,경상북도,6,3491484
1177,2019,광주광역시,6,673983
1178,2019,대구광역시,6,1204862
1179,2019,대전광역시,6,732298
1180,2019,부산광역시,6,1633070
1181,2019,서울특별시,6,3676047
1182,2019,세종특별자치시,6,255501
1183,2019,울산광역시,6,2815389
1184,2019,인천광역시,6,1897766
1185,2019,전라남도,6,2429144
1186,2019,전라북도,6,1700388
1187,2019,제주특별자치도,6,404085
1188,2019,충청남도,6,4253487
1189,2019,충청북도,6,2097133
1190,2020,강원도,6,1209426
1191,2020,경기도,6,9860838
1192,2020,경상남도,6,2569712
1193,2020,경상북도,6,3056814
1194,2020,광주광역시,6,685306
1195,2020,대구광역시,6,1149699
1196,2020,대전광역시,6,756242
1197,2020,부산광역시,6,1615016
1198,2020,서울특별시,6,3730294
1199,2020,세종특별자치시,6,269349
1200,2020,울산광역시,6,2510484
1201,2020,인천광역시,6,1873175
1202,2020,전라남도,6,2361475
1203,2020,전라북도,6,1533556
1204,2020,제주특별자치도,6,408215
1205,2020,충청남도,6,4049676
1206,2020,충청북도,6,2113611
1207,2021,강원도,6,1274174
1208,2021,경기도,6,10512799
1209,2021,경상남도,6,2822799
1210,2021,경상북도,6,3506078
1211,2021,광주광역시,6,713735
1212,2021,대구광역시,6,1232554
1213,2021,대전광역시,6,774709
1214,2021,부산광역시,6,1676954
1215,2021,서울특별시,6,3701621
1216,2021,세종특별자치시,6,292890
1217,2021,울산광역시,6,2685454
1218,2021,인천광역시,6,2000698
1219,2021,전라남도,6,2648105
1220,2021,전라북도,6,1697453
1221,2021,제주특별자치도,6,437447
1222,2021,충청남도,6,3770865
1223,2021,충청북도,6,2283540
1224,2010,강원도,7,1055938
1225,2010,경기도,7,7589292
1226,2010,경상남도,7,2550149
1227,2010,경상북도,7,3344445
1228,2010,광주광역시,7,667137
1229,2010,대구광역시,7,1202680
1230,2010,대전광역시,7,748174
1231,2010,부산광역시,7,1675050
1232,2010,서울특별시,7,4219590
1233,2010,세종특별자치시,7,0
1234,2010,울산광역시,7,2218722
1235,2010,인천광역시,7,1766598
1236,2010,전라남도,7,1998945
1237,2010,전라북도,7,1493114
1238,2010,제주특별자치도,7,286859
1239,2010,충청남도,7,3170594
1240,2010,충청북도,7,1551504
1241,2011,강원도,7,1144760
1242,2011,경기도,7,7828198
1243,2011,경상남도,7,2690200
1244,2011,경상북도,7,3581232
1245,2011,광주광역시,7,674555
1246,2011,대구광역시,7,1243303
1247,2011,대전광역시,7,764457
1248,2011,부산광역시,7,1695590
1249,2011,서울특별시,7,4049595
1250,2011,세종특별자치시,7,0
1251,2011,울산광역시,7,2462805
1252,2011,인천광역시,7,1783544
1253,2011,전라남도,7,2220065
1254,2011,전라북도,7,1706313
1255,2011,제주특별자치도,7,305421
1256,2011,충청남도,7,3500491
1257,2011,충청북도,7,1633233
1258,2012,강원도,7,1157824
1259,2012,경기도,7,8256552
1260,2012,경상남도,7,2623501
1261,2012,경상북도,7,3597832
1262,2012,광주광역시,7,660058
1263,2012,대구광역시,7,1214720
1264,2012,대전광역시,7,752158
1265,2012,부산광역시,7,1671135
1266,2012,서울특별시,7,4075847
1267,2012,세종특별자치시,7,0
1268,2012,울산광역시,7,2498393
1269,2012,인천광역시,7,1829867
1270,2012,전라남도,7,2352615
1271,2012,전라북도,7,1749714
1272,2012,제주특별자치도,7,308449
1273,2012,충청남도,7,3654677
1274,2012,충청북도,7,1731121
1275,2013,강원도,7,1135448
1276,2013,경기도,7,8325648
1277,2013,경상남도,7,2806015
1278,2013,경상북도,7,3736866
1279,2013,광주광역시,7,707543
1280,2013,대구광역시,7,1272957
1281,2013,대전광역시,7,781617
1282,2013,부산광역시,7,1703106
1283,2013,서울특별시,7,4099931
1284,2013,세종특별자치시,7,189805
1285,2013,울산광역시,7,2582997
1286,2013,인천광역시,7,1875985
1287,2013,전라남도,7,2410269
1288,2013,전라북도,7,1730583
1289,2013,제주특별자치도,7,332906
1290,2013,충청남도,7,3708962
1291,2013,충청북도,7,1770742
1292,2014,강원도,7,1187271
1293,2014,경기도,7,8529871
1294,2014,경상남도,7,2739786
1295,2014,경상북도,7,3831939
1296,2014,광주광역시,7,692995
1297,2014,대구광역시,7,1255757
1298,2014,대전광역시,7,782699
1299,2014,부산광역시,7,1671763
1300,2014,서울특별시,7,4072242
1301,2014,세종특별자치시,7,203945
1302,2014,울산광역시,7,2590569
1303,2014,인천광역시,7,1933604
1304,2014,전라남도,7,2573919
1305,2014,전라북도,7,1830154
1306,2014,제주특별자치도,7,329068
1307,2014,충청남도,7,3920746
1308,2014,충청북도,7,1848656
1309,2015,강원도,7,1209553
1310,2015,경기도,7,8494129
1311,2015,경상남도,7,2709947
1312,2015,경상북도,7,3607031
1313,2015,광주광역시,7,714512
1314,2015,대구광역시,7,1224159
1315,2015,대전광역시,7,760448
1316,2015,부산광역시,7,1639718
1317,2015,서울특별시,7,3982172
1318,2015,세종특별자치시,7,217496
1319,2015,울산광역시,7,2611907
1320,2015,인천광역시,7,1903269
1321,2015,전라남도,7,2453984
1322,2015,전라북도,7,1666071
1323,2015,제주특별자치도,7,340764
1324,2015,충청남도,7,3956742
1325,2015,충청북도,7,1886596
1326,2016,강원도,7,1239943
1327,2016,경기도,7,8997317
1328,2016,경상남도,7,2799026
1329,2016,경상북도,7,3056868
1330,2016,광주광역시,7,731855
1331,2016,대구광역시,7,1282697
1332,2016,대전광역시,7,801595
1333,2016,부산광역시,7,1717654
1334,2016,서울특별시,7,4101888
1335,2016,세종특별자치시,7,233674
1336,2016,울산광역시,7,2767201
1337,2016,인천광역시,7,2018624
1338,2016,전라남도,7,2631165
1339,2016,전라북도,7,1832647
1340,2016,제주특별자치도,7,385185
1341,2016,충청남도,7,4019425
1342,2016,충청북도,7,1973528
1343,2017,강원도,7,1266281
1344,2017,경기도,7,9771137
1345,2017,경상남도,7,2873069
1346,2017,경상북도,7,3811468
1347,2017,광주광역시,7,761988
1348,2017,대구광역시,7,1349359
1349,2017,대전광역시,7,826381
1350,2017,부산광역시,7,1815923
1351,2017,서울특별시,7,4273771
1352,2017,세종특별자치시,7,247499
1353,2017,울산광역시,7,2774160
1354,2017,인천광역시,7,2117650
1355,2017,전라남도,7,2753902
1356,2017,전라북도,7,1828011
1357,2017,제주특별자치도,7,419192
1358,2017,충청남도,7,4240321
1359,2017,충청북도,7,2078381
1360,2018,강원도,7,1285711
1361,2018,경기도,7,10296257
1362,2018,경상남도,7,2872740
1363,2018,경상북도,7,3766046
1364,2018,광주광역시,7,753263
1365,2018,대구광역시,7,1342336
1366,2018,대전광역시,7,824653
1367,2018,부산광역시,7,1813944
1368,2018,서울특별시,7,4260544
1369,2018,세종특별자치시,7,256799
1370,2018,울산광역시,7,2917598
1371,2018,인천광역시,7,2110535
1372,2018,전라남도,7,2799291
1373,2018,전라북도,7,1777088
1374,2018,제주특별자치도,7,431586
1375,2018,충청남도,7,4342391
1376,2018,충청북도,7,2179169
1377,2019,강원도,7,1230225
1378,2019,경기도,7,9730623
1379,2019,경상남도,7,2809322
1380,2019,경상북도,7,3688216
1381,2019,광주광역시,7,726581
1382,2019,대구광역시,7,1273370
1383,2019,대전광역시,7,786884
1384,2019,부산광역시,7,1724989
1385,2019,서울특별시,7,4146986
1386,2019,세종특별자치시,7,274189
1387,2019,울산광역시,7,3024955
1388,2019,인천광역시,7,2039203
1389,2019,전라남도,7,2648712
1390,2019,전라북도,7,1751150
1391,2019,제주특별자치도,7,420071
1392,2019,충청남도,7,4475404
1393,2019,충청북도,7,2215303
1394,2020,강원도,7,1218509
1395,2020,경기도,7,10406069
1396,2020,경상남도,7,2698203
1397,2020,경상북도,7,3281092
1398,2020,광주광역시,7,723738
1399,2020,대구광역시,7,1221759
1400,2020,대전광역시,7,799435
1401,2020,부산광역시,7,1701538
1402,2020,서울특별시,7,4074026
1403,2020,세종특별자치시,7,284687
1404,2020,울산광역시,7,2720164
1405,2020,인천광역시,7,1962282
1406,2020,전라남도,7,2525928
1407,2020,전라북도,7,1567216
1408,2020,제주특별자치도,7,424457
1409,2020,충청남도,7,4245607
1410,2020,충청북도,7,2213059
1411,2021,강원도,7,1320822
1412,2021,경기도,7,11597452
1413,2021,경상남도,7,3008611
1414,2021,경상북도,7,3702200
1415,2021,광주광역시,7,790946
1416,2021,대구광역시,7,1344663
1417,2021,대전광역시,7,862437
1418,2021,부산광역시,7,1861381
1419,2021,서울특별시,7,4406553
1420,2021,세종특별자치시,7,315299
1421,2021,울산광역시,7,2881832
1422,2021,인천광역시,7,2191297
1423,2021,전라남도,7,2856350
1424,2021,전라북도,7,1803462
1425,2021,제주특별자치도,7,486838
1426,2021,충청남도,7,4137216
1427,2021,충청북도,7,2404437
1428,2010,강원도,8,1088438
1429,2010,경기도,8,7961584
1430,2010,경상남도,8,2600386
1431,2010,경상북도,8,3428974
1432,2010,광주광역시,8,697066
1433,2010,대구광역시,8,1284747
1434,2010,대전광역시,8,800784
1435,2010,부산광역시,8,1797007
1436,2010,서울특별시,8,4646112
1437,2010,세종특별자치시,8,0
1438,2010,울산광역시,8,2290022
1439,2010,인천광역시,8,1861369
1440,2010,전라남도,8,2114591
1441,2010,전라북도,8,1551166
1442,2010,제주특별자치도,8,331375
1443,2010,충청남도,8,3206697
1444,2010,충청북도,8,1591255
1445,2011,강원도,8,1176803
1446,2011,경기도,8,8077684
1447,2011,경상남도,8,2671624
1448,2011,경상북도,8,3576061
1449,2011,광주광역시,8,712046
1450,2011,대구광역시,8,1286641
1451,2011,대전광역시,8,816201
1452,2011,부산광역시,8,1793742
1453,2011,서울특별시,8,4433093
1454,2011,세종특별자치시,8,0
1455,2011,울산광역시,8,2382527
1456,2011,인천광역시,8,1849160
1457,2011,전라남도,8,2338047
1458,2011,전라북도,8,1712173
1459,2011,제주특별자치도,8,335711
1460,2011,충청남도,8,3537705
1461,2011,충청북도,8,1660964
1462,2012,강원도,8,1187258
1463,2012,경기도,8,8351284
1464,2012,경상남도,8,2735873
1465,2012,경상북도,8,3670384
1466,2012,광주광역시,8,734889
1467,2012,대구광역시,8,1345137
1468,2012,대전광역시,8,835728
1469,2012,부산광역시,8,1869241
1470,2012,서울특별시,8,4687134
1471,2012,세종특별자치시,8,0
1472,2012,울산광역시,8,2457928
1473,2012,인천광역시,8,1943473
1474,2012,전라남도,8,2466141
1475,2012,전라북도,8,1757560
1476,2012,제주특별자치도,8,355592
1477,2012,충청남도,8,3706104
1478,2012,충청북도,8,1782368
1479,2013,강원도,8,1192064
1480,2013,경기도,8,8781449
1481,2013,경상남도,8,2707443
1482,2013,경상북도,8,3762549
1483,2013,광주광역시,8,773392
1484,2013,대구광역시,8,1381189
1485,2013,대전광역시,8,848615
1486,2013,부산광역시,8,1861438
1487,2013,서울특별시,8,4534870
1488,2013,세종특별자치시,8,201942
1489,2013,울산광역시,8,2533220
1490,2013,인천광역시,8,1930205
1491,2013,전라남도,8,2455720
1492,2013,전라북도,8,1712559
1493,2013,제주특별자치도,8,393840
1494,2013,충청남도,8,3766974
1495,2013,충청북도,8,1809584
1496,2014,강원도,8,1214877
1497,2014,경기도,8,8604680
1498,2014,경상남도,8,2644061
1499,2014,경상북도,8,3686008
1500,2014,광주광역시,8,717104
1501,2014,대구광역시,8,1273769
1502,2014,대전광역시,8,798517
1503,2014,부산광역시,8,1739645
1504,2014,서울특별시,8,4260833
1505,2014,세종특별자치시,8,196299
1506,2014,울산광역시,8,2553748
1507,2014,인천광역시,8,1911112
1508,2014,전라남도,8,2592766
1509,2014,전라북도,8,1767724
1510,2014,제주특별자치도,8,364066
1511,2014,충청남도,8,3891818
1512,2014,충청북도,8,1815753
1513,2015,강원도,8,1286166
1514,2015,경기도,8,9262319
1515,2015,경상남도,8,2763484
1516,2015,경상북도,8,3680745
1517,2015,광주광역시,8,754560
1518,2015,대구광역시,8,1334385
1519,2015,대전광역시,8,851386
1520,2015,부산광역시,8,1802549
1521,2015,서울특별시,8,4471860
1522,2015,세종특별자치시,8,218478
1523,2015,울산광역시,8,2609390
1524,2015,인천광역시,8,2060394
1525,2015,전라남도,8,2747295
1526,2015,전라북도,8,1805578
1527,2015,제주특별자치도,8,398539
1528,2015,충청남도,8,3976573
1529,2015,충청북도,8,1905285
1530,2016,강원도,8,1331494
1531,2016,경기도,8,9808502
1532,2016,경상남도,8,2912513
1533,2016,경상북도,8,3810108
1534,2016,광주광역시,8,813713
1535,2016,대구광역시,8,1423080
1536,2016,대전광역시,8,907682
1537,2016,부산광역시,8,1901685
1538,2016,서울특별시,8,4852558
1539,2016,세종특별자치시,8,243882
1540,2016,울산광역시,8,2746691
1541,2016,인천광역시,8,2159497
1542,2016,전라남도,8,2856132
1543,2016,전라북도,8,1951491
1544,2016,제주특별자치도,8,454259
1545,2016,충청남도,8,4182948
1546,2016,충청북도,8,2055605
1547,2017,강원도,8,1309951
1548,2017,경기도,8,10298534
1549,2017,경상남도,8,2960983
1550,2017,경상북도,8,3872112
1551,2017,광주광역시,8,833272
1552,2017,대구광역시,8,1413997
1553,2017,대전광역시,8,895488
1554,2017,부산광역시,8,1979171
1555,2017,서울특별시,8,4733095
1556,2017,세종특별자치시,8,255802
1557,2017,울산광역시,8,2782576
1558,2017,인천광역시,8,2225964
1559,2017,전라남도,8,2925331
1560,2017,전라북도,8,1963678
1561,2017,제주특별자치도,8,490005
1562,2017,충청남도,8,4316874
1563,2017,충청북도,8,2096900
1564,2018,강원도,8,1421772
1565,2018,경기도,8,11686973
1566,2018,경상남도,8,3145720
1567,2018,경상북도,8,3996474
1568,2018,광주광역시,8,893915
1569,2018,대구광역시,8,1565102
1570,2018,대전광역시,8,979932
1571,2018,부산광역시,8,2095583
1572,2018,서울특별시,8,5394746
1573,2018,세종특별자치시,8,285846
1574,2018,울산광역시,8,3081875
1575,2018,인천광역시,8,2408422
1576,2018,전라남도,8,3082888
1577,2018,전라북도,8,1995297
1578,2018,제주특별자치도,8,520069
1579,2018,충청남도,8,4626019
1580,2018,충청북도,8,2351465
1581,2019,강원도,8,1359412
1582,2019,경기도,8,11713268
1583,2019,경상남도,8,2968281
1584,2019,경상북도,8,3852790
1585,2019,광주광역시,8,821995
1586,2019,대구광역시,8,1433600
1587,2019,대전광역시,8,898970
1588,2019,부산광역시,8,1966047
1589,2019,서울특별시,8,4897882
1590,2019,세종특별자치시,8,289289
1591,2019,울산광역시,8,3054786
1592,2019,인천광역시,8,2226318
1593,2019,전라남도,8,2785148
1594,2019,전라북도,8,1851288
1595,2019,제주특별자치도,8,507465
1596,2019,충청남도,8,4611353
1597,2019,충청북도,8,2320540
1598,2020,강원도,8,1263509
1599,2020,경기도,8,10976452
1600,2020,경상남도,8,2840866
1601,2020,경상북도,8,3470234
1602,2020,광주광역시,8,785930
1603,2020,대구광역시,8,1318926
1604,2020,대전광역시,8,851834
1605,2020,부산광역시,8,1883786
1606,2020,서울특별시,8,4438534
1607,2020,세종특별자치시,8,294023
1608,2020,울산광역시,8,2871555
1609,2020,인천광역시,8,2075731
1610,2020,전라남도,8,2689690
1611,2020,전라북도,8,1658484
1612,2020,제주특별자치도,8,511679
1613,2020,충청남도,8,4411688
1614,2020,충청북도,8,2256294
1615,2021,강원도,8,1449135
1616,2021,경기도,8,12196364
1617,2021,경상남도,8,3128818
1618,2021,경상북도,8,3766708
1619,2021,광주광역시,8,876521
1620,2021,대구광역시,8,1461379
1621,2021,대전광역시,8,965782
1622,2021,부산광역시,8,2037219
1623,2021,서울특별시,8,5103868
1624,2021,세종특별자치시,8,339002
1625,2021,울산광역시,8,2911724
1626,2021,인천광역시,8,2387486
1627,2021,전라남도,8,3073050
1628,2021,전라북도,8,1923328
1629,2021,제주특별자치도,8,544310
1630,2021,충청남도,8,4257399
1631,2021,충청북도,8,2507863
1632,2010,강원도,9,1058865
1633,2010,경기도,9,7659696
1634,2010,경상남도,9,2594082
1635,2010,경상북도,9,3394857
1636,2010,광주광역시,9,692544
1637,2010,대구광역시,9,1267503
1638,2010,대전광역시,9,770732
1639,2010,부산광역시,9,1806226
1640,2010,서울특별시,9,4296100
1641,2010,세종특별자치시,9,0
1642,2010,울산광역시,9,2260645
1643,2010,인천광역시,9,1807585
1644,2010,전라남도,9,2098805
1645,2010,전라북도,9,1553451
1646,2010,제주특별자치도,9,317709
1647,2010,충청남도,9,3139467
1648,2010,충청북도,9,1524966
1649,2011,강원도,9,1180929
1650,2011,경기도,9,7742435
1651,2011,경상남도,9,2591648
1652,2011,경상북도,9,3495235
1653,2011,광주광역시,9,673056
1654,2011,대구광역시,9,1211616
1655,2011,대전광역시,9,749635
1656,2011,부산광역시,9,1698380
1657,2011,서울특별시,9,4149017
1658,2011,세종특별자치시,9,0
1659,2011,울산광역시,9,2370648
1660,2011,인천광역시,9,1752984
